Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price,Pred_Price
Ford,Fiesta,2021,4.3,Hybrid,Semi-Automatic,201170,3,5,11676,12292.0
Audi,A3,2019,2.9,Hybrid,Manual,13569,2,3,13428,12709.6
BMW,3 Series,2020,2.1,Diesel,Semi-Automatic,191301,3,1,8373,9243.7
Kia,Sportage,2002,4.4,Petrol,Semi-Automatic,169424,3,3,5711,6290.5
BMW,X5,2010,2.9,Petrol,Manual,63026,2,5,8739,8073.5
Chevrolet,Malibu,2001,4.8,Electric,Semi-Automatic,145630,2,1,8287,8449.9
Audi,Q5,2003,3.7,Diesel,Automatic,44024,4,4,9319,8823.4
Audi,Q5,2022,1.2,Electric,Manual,122902,2,3,11441,11476.8
Audi,A3,2012,4.0,Electric,Semi-Automatic,92692,3,2,11846,12752.4
Chevrolet,Equinox,2020,2.9,Petrol,Automatic,22360,2,5,14052,13381.7
Mercedes,E-Class,2018,3.4,Diesel,Manual,53596,5,1,11828,11650.7
Honda,Accord,2000,3.6,Electric,Semi-Automatic,45737,5,1,8785,9120.6
Kia,Sportage,2020,3.0,Hybrid,Automatic,98160,2,5,13636,13844.9
Chevrolet,Impala,2018,4.0,Petrol,Manual,253702,3,4,8425,8634.9
Ford,Explorer,2006,1.5,Hybrid,Semi-Automatic,94715,5,2,6505,6949.8
Volkswagen,Passat,2005,1.4,Diesel,Semi-Automatic,1841,2,2,6963,7568.6
Kia,Optima,2021,1.6,Diesel,Semi-Automatic,109050,2,5,9819,10262.2
BMW,5 Series,2008,4.4,Hybrid,Semi-Automatic,236894,2,1,7162,7686.6
Toyota,Corolla,2016,4.4,Electric,Automatic,256691,4,1,11666,11449.2
Ford,Explorer,2006,1.6,Hybrid,Semi-Automatic,235768,5,2,3784,4137.2
Mercedes,C-Class,2003,4.4,Hybrid,Manual,88089,3,3,8638,8429.2
Honda,CR-V,2007,3.8,Electric,Automatic,160230,4,2,10295,9734.2
Mercedes,E-Class,2000,1.1,Diesel,Manual,233776,2,3,2000,729.7
Chevrolet,Equinox,2015,1.3,Hybrid,Semi-Automatic,117006,3,5,8559,9252.8
Ford,Fiesta,2005,4.7,Diesel,Semi-Automatic,295379,2,2,4392,4649.9
Chevrolet,Impala,2019,2.5,Hybrid,Manual,299406,3,1,7311,7047.5
Ford,Explorer,2011,1.4,Petrol,Semi-Automatic,182197,4,3,5156,5719.7
Volkswagen,Tiguan,2015,1.4,Electric,Semi-Automatic,235687,2,2,7286,7878.2
Volkswagen,Passat,2005,1.6,Electric,Automatic,293339,5,1,4833,4489.1
Audi,A3,2008,3.5,Diesel,Manual,79861,4,1,8402,8087.3
Mercedes,C-Class,2020,1.9,Petrol,Semi-Automatic,288000,4,5,6240,6345.9
Kia,Rio,2022,1.6,Diesel,Automatic,295898,3,1,7882,7489.3
Toyota,RAV4,2005,2.5,Hybrid,Semi-Automatic,239287,4,1,4314,4734.5
Honda,CR-V,2016,4.4,Petrol,Automatic,7588,4,5,14648,14454.0
Volkswagen,Tiguan,2002,3.4,Diesel,Automatic,152117,3,2,6557,6367.4
Kia,Sportage,2019,4.4,Petrol,Manual,195296,5,4,10294,10100.1
Chevrolet,Impala,2006,4.4,Diesel,Automatic,191716,2,3,7965,7780.7
Honda,CR-V,2000,3.6,Petrol,Manual,230409,2,3,3091,2762.1
Honda,Civic,2014,1.1,Diesel,Automatic,106397,4,2,8772,8916.9
Volkswagen,Passat,2007,3.7,Electric,Manual,295514,2,4,5989,5516.2
Kia,Sportage,2001,3.1,Hybrid,Automatic,232603,4,4,5347,5479.5
Mercedes,E-Class,2000,2.5,Diesel,Manual,18150,3,5,6237,6004.7
Volkswagen,Passat,2000,1.8,Petrol,Automatic,222084,2,3,2958,2433.4
Toyota,Corolla,2016,3.7,Petrol,Manual,59160,5,2,11416,10917.4
Chevrolet,Equinox,2016,2.3,Petrol,Semi-Automatic,73775,3,4,9724,10410.3
Mercedes,E-Class,2007,2.4,Electric,Automatic,89733,3,1,10305,10161.0
Hyundai,Tucson,2002,2.6,Petrol,Semi-Automatic,11401,5,4,7071,7452.2
Chevrolet,Impala,2019,4.4,Diesel,Semi-Automatic,233465,2,1,9530,10086.0
Volkswagen,Golf,2016,4.3,Petrol,Semi-Automatic,240885,3,2,8382,8964.8
Mercedes,GLA,2006,3.5,Electric,Semi-Automatic,25049,4,5,10899,11391.2
Chevrolet,Equinox,2003,2.0,Hybrid,Semi-Automatic,110430,3,1,5791,6778.3
Hyundai,Elantra,2018,3.7,Electric,Semi-Automatic,205909,3,2,11081,11343.0
Ford,Explorer,2011,1.4,Hybrid,Semi-Automatic,161912,4,4,6561,7107.0
Mercedes,C-Class,2002,3.6,Hybrid,Automatic,54815,3,5,9703,9309.3
Hyundai,Elantra,2019,3.3,Electric,Manual,128619,3,5,12527,12434.4
Honda,Civic,2019,4.0,Hybrid,Manual,121403,5,2,12371,12537.5
Toyota,Corolla,2019,4.2,Electric,Semi-Automatic,253093,5,4,10938,11665.6
Chevrolet,Malibu,2022,4.8,Petrol,Semi-Automatic,97890,2,2,13542,13685.3
Toyota,Camry,2016,1.2,Diesel,Manual,157466,4,1,6950,6969.0
Kia,Rio,2004,3.6,Petrol,Semi-Automatic,168226,4,4,5535,5866.0
Audi,A3,2009,1.2,Petrol,Automatic,275586,3,5,3988,4025.6
Ford,Focus,2015,1.9,Electric,Manual,50573,4,5,11488,10813.6
Volkswagen,Tiguan,2006,2.6,Electric,Manual,219205,5,5,6115,5737.8
Hyundai,Elantra,2008,2.7,Electric,Automatic,1708,5,2,12665,12187.8
Kia,Rio,2012,3.6,Petrol,Automatic,244437,2,2,7911,7492.2
Kia,Sportage,2016,2.1,Electric,Manual,134097,4,5,10318,10460.3
Ford,Fiesta,2010,1.1,Hybrid,Manual,98700,5,3,7226,7355.7
Mercedes,E-Class,2018,1.6,Hybrid,Manual,78445,4,4,10531,10185.3
Chevrolet,Equinox,2001,3.6,Hybrid,Semi-Automatic,93140,2,1,7137,7508.2
Hyundai,Elantra,2006,3.0,Diesel,Automatic,288209,3,2,4635,4868.3
Hyundai,Sonata,2009,4.4,Hybrid,Semi-Automatic,282931,5,3,6541,7024.5
Volkswagen,Passat,2023,3.0,Hybrid,Automatic,242006,5,1,11659,11841.7
Kia,Optima,2006,4.6,Hybrid,Manual,272450,4,3,6051,5691.8
Kia,Sportage,2002,4.4,Petrol,Automatic,54982,5,5,9500,9312.8
Chevrolet,Malibu,2003,1.2,Diesel,Semi-Automatic,53980,4,3,5120,5934.3
Ford,Explorer,2019,1.6,Hybrid,Semi-Automatic,84291,4,4,10714,11045.5
Hyundai,Sonata,2002,3.1,Hybrid,Semi-Automatic,264010,5,1,3519,4331.1
Audi,A3,2020,1.7,Hybrid,Semi-Automatic,54068,4,1,11718,11962.9
Hyundai,Tucson,2002,4.4,Petrol,Manual,253283,4,1,4034,3844.4
BMW,5 Series,2010,1.1,Petrol,Automatic,1666,4,3,9666,9793.8
Honda,Accord,2000,2.8,Electric,Automatic,128713,4,2,7825,7237.6
Toyota,Camry,2004,2.9,Diesel,Automatic,155101,3,5,6597,5907.2
Volkswagen,Passat,2002,3.1,Diesel,Automatic,153222,5,2,6235,6349.8
BMW,3 Series,2004,3.0,Electric,Semi-Automatic,140269,4,1,7494,8451.0
Toyota,Corolla,2022,4.6,Diesel,Automatic,48034,3,1,15839,15411.0
Honda,Accord,2007,1.7,Electric,Automatic,197700,2,4,7446,6980.8
Ford,Focus,2020,1.3,Hybrid,Manual,130961,2,4,9780,9703.0
Volkswagen,Tiguan,2009,1.5,Electric,Semi-Automatic,204370,4,4,6212,6702.2
Ford,Explorer,2005,1.9,Diesel,Semi-Automatic,103956,5,2,5420,5480.4
Chevrolet,Equinox,2004,3.0,Electric,Manual,86109,3,5,8577,8801.6
Kia,Sportage,2011,1.7,Hybrid,Manual,264104,4,2,4817,4386.2
Honda,Accord,2019,2.1,Petrol,Automatic,1068,2,1,13378,13475.9
Hyundai,Elantra,2004,3.1,Electric,Automatic,202084,2,1,7858,7986.9
BMW,3 Series,2012,4.5,Petrol,Semi-Automatic,78159,3,1,10636,11071.0
Kia,Optima,2012,2.7,Electric,Automatic,188249,3,4,10135,9712.6
Audi,A4,2021,3.6,Diesel,Semi-Automatic,252284,5,4,8954,9317.7
Mercedes,C-Class,2011,4.8,Diesel,Manual,120010,4,5,9799,9193.2
Mercedes,GLA,2007,4.8,Petrol,Semi-Automatic,77167,4,4,9456,9638.4
Audi,Q5,2021,3.0,Diesel,Semi-Automatic,226346,5,4,8873,9816.0
Toyota,Camry,2014,4.1,Diesel,Automatic,35164,3,3,13196,13246.5
Ford,Explorer,2015,4.3,Electric,Manual,147409,3,1,11951,11795.2
Ford,Fiesta,2016,3.6,Diesel,Manual,292131,4,4,6657,6267.5
Kia,Rio,2016,1.6,Electric,Automatic,285860,4,5,8282,7887.2
Audi,A3,2005,2.3,Electric,Manual,112828,3,2,7643,7552.4
Audi,Q5,2023,3.5,Hybrid,Semi-Automatic,225090,2,2,10998,11435.8
Volkswagen,Golf,2003,2.5,Electric,Manual,235804,3,1,4783,4466.9
Kia,Rio,2007,4.7,Electric,Manual,18622,4,3,12527,11969.6
Honda,Civic,2001,1.8,Electric,Semi-Automatic,38814,4,5,7423,7626.2
Volkswagen,Golf,2001,2.3,Diesel,Manual,64027,3,2,5419,5298.9
Kia,Rio,2013,2.7,Hybrid,Manual,155927,5,4,8581,8053.3
Honda,CR-V,2000,3.5,Hybrid,Semi-Automatic,181019,2,2,4979,5477.9
Ford,Focus,2014,3.8,Diesel,Semi-Automatic,91618,4,4,10267,10407.9
Chevrolet,Equinox,2004,2.6,Hybrid,Semi-Automatic,234638,5,3,4207,4593.0
Ford,Focus,2006,4.4,Hybrid,Automatic,213796,4,4,8524,8294.3
Hyundai,Elantra,2008,4.5,Electric,Semi-Automatic,242378,4,3,8152,8603.1
Kia,Optima,2015,3.4,Electric,Manual,68256,4,2,12634,12482.9
Honda,CR-V,2012,4.9,Electric,Manual,4608,3,2,14507,13818.9
Ford,Fiesta,2014,4.7,Electric,Automatic,262198,4,2,11256,10737.3
Hyundai,Elantra,2014,3.7,Petrol,Semi-Automatic,203553,3,5,7928,8201.7
Audi,A4,2007,1.4,Petrol,Manual,252417,3,3,2551,2435.1
Ford,Focus,2010,3.9,Hybrid,Automatic,42902,3,5,12641,11921.0
Audi,A4,2020,4.8,Electric,Manual,116761,2,3,14564,13958.7
Mercedes,C-Class,2015,2.7,Diesel,Manual,181326,5,5,7673,7203.7
Ford,Explorer,2008,4.1,Electric,Manual,286699,3,5,6866,6924.8
Toyota,RAV4,2013,3.8,Hybrid,Automatic,149662,2,1,11306,10646.3
Volkswagen,Tiguan,2019,4.7,Petrol,Semi-Automatic,213300,4,1,10234,10459.5
Toyota,RAV4,2015,2.0,Diesel,Manual,125458,2,3,8090,8265.0
Hyundai,Sonata,2011,2.5,Petrol,Manual,61333,2,1,8673,8362.1
BMW,X5,2009,3.8,Electric,Automatic,103338,3,3,12033,11434.8
Hyundai,Elantra,2019,1.9,Electric,Automatic,44978,4,4,14300,13635.7
Honda,Accord,2002,2.5,Electric,Automatic,119657,2,2,8306,8022.7
Ford,Explorer,2003,2.2,Electric,Manual,106537,4,4,7069,7061.1
Honda,Accord,2005,2.8,Electric,Manual,228351,2,2,5832,5256.4
Volkswagen,Golf,2000,1.0,Hybrid,Semi-Automatic,156258,4,1,2974,3912.4
Mercedes,C-Class,2022,3.6,Diesel,Manual,233628,5,2,9627,9233.0
Honda,Accord,2000,2.9,Hybrid,Semi-Automatic,238272,5,1,3234,3293.1
Chevrolet,Malibu,2023,2.0,Diesel,Manual,280794,2,3,7384,7627.0
Kia,Rio,2005,2.6,Diesel,Semi-Automatic,14058,5,4,7918,8252.9
Audi,A3,2018,3.3,Hybrid,Semi-Automatic,274434,3,2,8311,8933.1
Chevrolet,Equinox,2015,3.2,Diesel,Automatic,60419,4,4,12091,12098.2
BMW,X5,2021,5.0,Petrol,Semi-Automatic,98604,2,4,13427,14337.5
Volkswagen,Golf,2023,1.6,Petrol,Automatic,133425,5,5,11431,11001.3
Hyundai,Tucson,2004,4.2,Hybrid,Manual,271816,3,5,5063,5057.9
Mercedes,GLA,2019,2.9,Petrol,Semi-Automatic,247451,3,3,7750,7874.0
Ford,Fiesta,2014,4.7,Petrol,Semi-Automatic,85892,5,2,11282,11509.6
Ford,Explorer,2006,3.1,Electric,Semi-Automatic,252610,2,3,5947,6779.1
Audi,A4,2020,1.3,Hybrid,Manual,282883,4,1,6742,6692.8
BMW,5 Series,2020,2.7,Hybrid,Semi-Automatic,109271,3,4,11614,11854.5
Mercedes,GLA,2018,2.0,Hybrid,Automatic,119566,5,5,11608,11848.5
Ford,Focus,2009,3.0,Diesel,Manual,54105,3,2,8717,8917.9
Honda,CR-V,2020,2.4,Hybrid,Manual,103185,2,3,11436,11279.4
Chevrolet,Impala,2010,1.8,Hybrid,Manual,227999,5,1,5340,4795.5
BMW,X5,2000,1.1,Hybrid,Automatic,141537,3,2,4869,5016.1
Hyundai,Elantra,2022,2.8,Diesel,Automatic,250524,5,5,9989,9414.1
BMW,5 Series,2012,1.7,Petrol,Automatic,163543,5,4,7629,7160.0
Audi,A4,2021,2.7,Petrol,Manual,283597,2,2,7428,6980.3
Kia,Rio,2021,3.6,Petrol,Automatic,79401,4,3,13911,13465.5
Ford,Fiesta,2007,3.4,Electric,Manual,125769,3,1,9084,8894.6
Hyundai,Sonata,2009,4.1,Diesel,Manual,67077,2,5,9558,9604.3
Hyundai,Sonata,2007,2.3,Electric,Manual,76257,2,3,8974,8860.6
Ford,Focus,2010,1.2,Electric,Automatic,220484,4,4,7390,7427.1
Toyota,Camry,2010,4.7,Petrol,Semi-Automatic,155338,5,1,8693,8904.1
Volkswagen,Tiguan,2006,3.1,Electric,Automatic,135166,5,1,9796,9889.5
Ford,Fiesta,2009,2.4,Petrol,Automatic,22624,4,4,10247,10068.8
Audi,A3,2002,3.2,Hybrid,Automatic,106780,2,5,8264,8244.9
Mercedes,C-Class,2017,2.3,Electric,Semi-Automatic,40455,4,1,12690,13357.9
Ford,Explorer,2007,1.1,Diesel,Semi-Automatic,261935,4,2,2061,2931.4
Honda,CR-V,2015,2.2,Electric,Manual,164031,4,5,9519,9573.5
Mercedes,GLA,2018,4.8,Hybrid,Automatic,108824,3,4,14623,14028.6
Honda,CR-V,2001,4.3,Petrol,Semi-Automatic,67506,3,4,7349,8032.6
Mercedes,C-Class,2013,1.5,Hybrid,Automatic,198747,5,4,8025,7761.3
Honda,CR-V,2004,1.3,Electric,Automatic,189304,5,1,6313,6296.1
Audi,A3,2019,3.1,Diesel,Semi-Automatic,171550,3,5,9469,10296.3
Chevrolet,Malibu,2011,4.8,Electric,Automatic,49802,2,4,14703,14096.1
Kia,Rio,2006,4.9,Electric,Manual,32528,4,3,12149,11393.4
Kia,Rio,2002,3.3,Diesel,Automatic,252871,3,2,4442,4328.9
Hyundai,Tucson,2010,3.6,Diesel,Semi-Automatic,37887,5,5,9942,10290.6
Kia,Optima,2003,1.5,Electric,Automatic,243023,2,3,5139,4955.1
Ford,Fiesta,2011,5.0,Petrol,Automatic,125014,4,5,11399,11562.7
BMW,X5,2007,2.0,Electric,Automatic,225309,2,5,7193,7428.5
Volkswagen,Golf,2012,1.5,Electric,Semi-Automatic,19946,5,4,10801,11221.3
Toyota,RAV4,2016,1.5,Electric,Semi-Automatic,34256,4,3,11714,12139.1
BMW,X5,2007,2.1,Electric,Manual,48326,5,4,9333,9452.1
Chevrolet,Impala,2018,3.9,Hybrid,Automatic,22059,4,3,15458,14749.8
BMW,5 Series,2016,3.1,Petrol,Automatic,82589,2,3,11848,11938.9
Mercedes,GLA,2005,3.5,Hybrid,Manual,254719,4,4,5005,4756.3
Volkswagen,Tiguan,2012,2.8,Diesel,Manual,22534,5,2,10049,9458.0
Audi,A4,2009,3.3,Electric,Semi-Automatic,105672,5,2,9986,10650.9
Ford,Focus,2013,3.5,Electric,Manual,184223,2,1,9815,9517.7
Ford,Fiesta,2012,3.4,Electric,Automatic,66901,3,3,13261,13057.5
Toyota,Camry,2014,2.8,Petrol,Semi-Automatic,277899,2,5,5542,5706.0
Hyundai,Elantra,2010,4.5,Hybrid,Manual,93756,3,1,10724,10411.5
Mercedes,GLA,2005,3.8,Electric,Automatic,159958,5,2,9700,9147.4
Hyundai,Tucson,2020,2.7,Petrol,Automatic,130146,2,3,11697,11221.8
Audi,Q5,2017,3.4,Petrol,Semi-Automatic,184285,4,3,8914,9466.2
Ford,Explorer,2001,1.1,Hybrid,Manual,221586,3,5,2068,2184.1
Ford,Explorer,2005,2.1,Electric,Automatic,40020,5,2,10399,10477.7
Volkswagen,Tiguan,2017,3.3,Electric,Automatic,201512,4,3,11969,11856.7
Kia,Sportage,2014,1.3,Diesel,Semi-Automatic,180373,5,5,5992,6709.5
Toyota,Corolla,2014,4.7,Petrol,Semi-Automatic,114382,5,3,10712,10945.5
Mercedes,E-Class,2003,1.9,Petrol,Automatic,211135,5,1,4177,3566.7
Mercedes,C-Class,2007,2.0,Petrol,Semi-Automatic,118689,5,1,5826,6814.0
Kia,Sportage,2017,3.4,Diesel,Manual,149589,2,2,9608,9442.0
Audi,A4,2022,1.4,Electric,Manual,84573,3,4,12408,12256.3
Chevrolet,Impala,2004,1.8,Diesel,Semi-Automatic,149851,4,2,4102,4325.3
Hyundai,Sonata,2002,2.4,Petrol,Automatic,122979,3,5,6140,5934.2
Audi,A4,2018,1.6,Diesel,Manual,180019,3,5,7499,7162.2
BMW,3 Series,2001,4.7,Diesel,Semi-Automatic,107974,3,3,6940,7185.4
Mercedes,GLA,2003,2.2,Hybrid,Semi-Automatic,17393,3,5,7852,8662.3
Ford,Fiesta,2001,2.6,Electric,Semi-Automatic,74,2,2,8998,9379.4
Toyota,Corolla,2014,1.2,Electric,Automatic,215776,4,4,8684,8728.4
Volkswagen,Golf,2022,4.1,Hybrid,Semi-Automatic,15423,4,3,15491,16232.9
Volkswagen,Tiguan,2009,2.1,Diesel,Automatic,216808,5,1,6063,6183.4
BMW,3 Series,2001,4.2,Electric,Automatic,271492,5,3,6670,6661.1
BMW,5 Series,2017,2.7,Electric,Automatic,23058,2,3,14938,14437.4
Toyota,Corolla,2015,4.9,Electric,Manual,292193,5,2,9656,8943.4
Mercedes,C-Class,2020,1.2,Petrol,Manual,100045,5,5,9299,9342.5
Toyota,Corolla,2018,3.5,Petrol,Automatic,230823,3,5,9883,9593.6
Ford,Fiesta,2020,2.9,Hybrid,Automatic,123389,4,4,13032,12329.8
Kia,Sportage,2020,2.7,Diesel,Automatic,87168,5,3,12556,12088.7
Honda,CR-V,2016,3.2,Diesel,Manual,253949,5,1,7021,7061.2
Ford,Focus,2001,4.1,Diesel,Semi-Automatic,88202,2,5,6735,7577.0
Volkswagen,Golf,2010,4.6,Hybrid,Semi-Automatic,89735,5,5,10905,11161.0
Chevrolet,Malibu,2015,4.3,Petrol,Semi-Automatic,190674,4,1,9086,9736.7
Honda,Civic,2007,3.0,Diesel,Manual,45399,3,1,8292,8508.3
Kia,Sportage,2015,3.5,Diesel,Manual,118075,2,3,9738,9472.4
BMW,5 Series,2023,1.8,Electric,Semi-Automatic,212962,2,4,10540,10716.5
Ford,Explorer,2000,1.8,Hybrid,Manual,222734,3,4,2445,1862.6
Volkswagen,Passat,2000,4.8,Electric,Automatic,158249,2,2,9235,8636.8
BMW,3 Series,2008,4.4,Petrol,Semi-Automatic,268020,5,1,5539,6083.0
Toyota,Corolla,2015,3.0,Electric,Manual,102552,3,3,11548,11751.9
Honda,CR-V,2004,3.9,Electric,Automatic,96421,4,5,10771,10109.2
Honda,Civic,2018,2.2,Hybrid,Automatic,227142,5,3,9657,9666.6
Toyota,RAV4,2002,1.7,Petrol,Automatic,265079,4,4,2598,2108.2
Kia,Sportage,2001,3.3,Electric,Semi-Automatic,258462,4,4,4530,5225.2
Honda,Civic,2007,1.6,Electric,Semi-Automatic,84889,4,3,8102,8501.1
Volkswagen,Tiguan,2023,4.6,Diesel,Automatic,193427,3,1,13231,12799.1
Hyundai,Sonata,2020,3.4,Hybrid,Automatic,15353,3,4,15692,15422.2
Honda,CR-V,2022,3.0,Diesel,Automatic,95078,5,2,13298,13517.3
Volkswagen,Golf,2003,4.2,Petrol,Automatic,92303,4,1,8853,8787.1
Ford,Explorer,2011,1.1,Diesel,Manual,122843,2,5,6043,6158.6
Volkswagen,Passat,2006,3.3,Hybrid,Semi-Automatic,203140,3,1,6137,6795.5
Audi,Q5,2019,1.5,Hybrid,Automatic,299007,2,2,7819,7555.5
Honda,Civic,2000,3.6,Hybrid,Semi-Automatic,71037,2,2,7279,7642.3
Hyundai,Tucson,2017,4.3,Diesel,Semi-Automatic,190312,5,2,9693,10323.4
Kia,Sportage,2003,2.3,Diesel,Automatic,138463,5,1,6030,5986.1
Volkswagen,Tiguan,2011,4.2,Hybrid,Manual,49206,5,5,11615,11571.6
BMW,5 Series,2009,1.8,Electric,Semi-Automatic,115364,2,1,8292,8479.6
Toyota,RAV4,2021,3.3,Diesel,Automatic,291239,5,2,9375,9217.2
Mercedes,C-Class,2000,4.2,Petrol,Manual,270079,5,2,2898,2914.2
Mercedes,E-Class,2015,2.4,Diesel,Semi-Automatic,260513,4,5,5789,6398.9
Toyota,Corolla,2016,3.7,Diesel,Semi-Automatic,191330,5,2,8773,9026.5
Volkswagen,Tiguan,2019,3.9,Electric,Manual,133300,4,1,13034,12319.6
Honda,Accord,2020,3.6,Hybrid,Semi-Automatic,51251,5,5,13674,13977.4
BMW,X5,2021,1.7,Petrol,Semi-Automatic,48231,5,2,11135,11414.7
Chevrolet,Impala,2013,2.2,Electric,Automatic,196832,3,1,9763,9804.2
Hyundai,Elantra,2023,4.3,Petrol,Semi-Automatic,49540,4,2,14309,14939.1
Chevrolet,Malibu,2014,2.2,Electric,Automatic,47950,3,1,13041,13068.1
Audi,Q5,2014,4.0,Petrol,Semi-Automatic,237177,2,4,7556,8501.0
Volkswagen,Tiguan,2011,4.9,Petrol,Semi-Automatic,285572,2,4,6588,6633.7
Ford,Focus,2017,3.6,Petrol,Semi-Automatic,263823,5,4,7523,7870.5
Volkswagen,Tiguan,2020,2.3,Petrol,Automatic,134572,4,1,11208,11117.1
Ford,Explorer,2019,3.7,Electric,Manual,234754,2,2,10804,10272.7
BMW,3 Series,2019,3.2,Electric,Manual,248880,5,5,10022,10015.7
Ford,Explorer,2010,1.6,Petrol,Manual,36425,3,4,7971,7583.0
Kia,Optima,2001,4.2,Electric,Semi-Automatic,189692,3,5,6806,7607.4
Toyota,Corolla,2001,4.8,Electric,Semi-Automatic,107723,2,3,9045,9195.6
Kia,Rio,2023,3.4,Petrol,Manual,177464,4,3,10850,10612.4
Audi,A4,2011,2.8,Petrol,Manual,104757,3,5,8104,7553.7
Kia,Sportage,2017,2.6,Electric,Automatic,108462,2,1,13130,12773.7
Hyundai,Sonata,2022,3.1,Hybrid,Automatic,28342,3,5,15733,15760.6
Volkswagen,Golf,2016,2.8,Hybrid,Automatic,218978,2,1,9820,9177.3
BMW,5 Series,2018,3.9,Electric,Manual,216924,5,3,11061,10344.3
Ford,Fiesta,2014,2.8,Electric,Semi-Automatic,136710,5,1,10365,10529.9
Hyundai,Elantra,2001,4.1,Petrol,Manual,187046,2,3,4759,4881.6
Hyundai,Elantra,2005,2.7,Hybrid,Automatic,45510,2,3,9889,9418.8
Ford,Explorer,2003,1.4,Diesel,Automatic,267644,3,3,2547,2373.1
Mercedes,GLA,2002,4.8,Diesel,Automatic,248863,2,1,6022,5472.7
BMW,5 Series,2022,1.6,Petrol,Automatic,112224,2,1,11555,11182.8
BMW,3 Series,2012,4.1,Hybrid,Semi-Automatic,269110,5,5,7417,8238.6
Kia,Rio,2006,1.1,Hybrid,Automatic,71600,2,2,8068,8169.7
Mercedes,C-Class,2020,2.3,Electric,Manual,167084,3,4,11058,10984.3
Hyundai,Elantra,2018,3.0,Hybrid,Manual,209783,2,4,9304,9511.9
Honda,CR-V,2000,2.4,Electric,Automatic,122782,5,3,7544,7406.0
Volkswagen,Passat,2018,3.5,Electric,Manual,44918,4,3,14101,13793.8
BMW,X5,2011,3.3,Hybrid,Semi-Automatic,59350,5,1,10513,11146.6
Toyota,Camry,2005,4.4,Petrol,Automatic,124854,4,2,9002,8768.6
Honda,Accord,2002,1.7,Hybrid,Manual,129658,4,2,4806,4332.6
Ford,Explorer,2017,5.0,Electric,Semi-Automatic,174286,4,1,12714,13580.7
Audi,A4,2009,4.5,Petrol,Automatic,119948,3,3,10401,10107.9
Audi,A4,2000,3.8,Petrol,Semi-Automatic,63543,5,1,6629,6809.6
BMW,5 Series,2005,3.9,Diesel,Semi-Automatic,123959,2,3,7020,7075.8
Mercedes,GLA,2020,1.7,Diesel,Automatic,119413,3,3,10911,10491.0
Mercedes,GLA,2002,4.6,Electric,Automatic,28405,5,4,12231,11852.8
Audi,Q5,2010,3.8,Diesel,Automatic,19071,3,1,12018,11417.1
Chevrolet,Equinox,2017,1.8,Petrol,Semi-Automatic,96482,5,5,9070,9269.8
Honda,Civic,2015,2.3,Electric,Semi-Automatic,207427,4,5,8751,9427.3
Hyundai,Elantra,2012,2.6,Petrol,Semi-Automatic,291400,5,2,4472,4867.0
Chevrolet,Impala,2023,2.1,Petrol,Automatic,41573,5,4,13768,13888.8
Chevrolet,Equinox,2003,3.3,Hybrid,Automatic,100141,2,3,8797,8713.4
Chevrolet,Equinox,2012,1.4,Diesel,Semi-Automatic,128584,3,5,6528,7139.1
Ford,Explorer,2003,4.9,Diesel,Automatic,299066,4,3,5418,4681.3
Mercedes,E-Class,2004,1.2,Diesel,Automatic,141943,4,1,5161,5245.4
Volkswagen,Passat,2015,4.2,Petrol,Automatic,263711,3,2,9025,9021.1
Audi,A4,2010,3.4,Hybrid,Automatic,281978,3,2,7360,7179.8
Chevrolet,Malibu,2002,1.7,Electric,Manual,214459,5,1,4110,3680.2
Honda,CR-V,2002,1.8,Electric,Manual,159351,2,3,5312,4809.9
Chevrolet,Malibu,2000,2.8,Petrol,Manual,280108,5,3,2000,760.3
BMW,3 Series,2011,2.8,Hybrid,Manual,178509,4,4,7629,7043.5
Hyundai,Sonata,2004,4.0,Petrol,Manual,17140,5,2,8957,9099.7
Audi,A4,2017,2.6,Petrol,Automatic,280103,4,5,7697,7342.4
Toyota,Camry,2012,4.1,Hybrid,Automatic,97971,5,1,12340,12376.5
Audi,A3,2010,4.6,Electric,Automatic,226022,3,3,10679,10243.5
Toyota,Corolla,2004,2.6,Petrol,Automatic,88330,2,4,7633,7275.4
Mercedes,GLA,2012,4.7,Electric,Semi-Automatic,251019,2,3,9379,9665.2
Kia,Rio,2021,1.4,Hybrid,Manual,115527,4,1,10489,10274.5
BMW,5 Series,2020,4.1,Hybrid,Automatic,65158,3,1,15396,15441.4
Honda,Civic,2011,4.6,Petrol,Semi-Automatic,136182,3,2,9276,9623.6
Audi,A4,2018,3.3,Hybrid,Manual,171346,2,1,10373,10284.8
BMW,3 Series,2011,3.9,Petrol,Automatic,31189,3,3,12176,11476.5
Toyota,RAV4,2019,3.6,Diesel,Manual,98479,3,2,11430,10974.6
Ford,Focus,2010,1.2,Electric,Automatic,214493,5,3,7510,7543.4
Honda,Accord,2023,5.0,Petrol,Manual,238324,5,2,11233,11372.6
BMW,X5,2000,3.3,Diesel,Manual,194043,3,4,3519,3445.6
Audi,A4,2022,4.6,Hybrid,Semi-Automatic,226584,2,4,11768,12105.0
Volkswagen,Tiguan,2017,2.6,Hybrid,Automatic,233248,5,1,9635,9232.6
Audi,A3,2007,3.7,Electric,Automatic,213520,4,3,9129,8613.5
